Episode,Timestep,X_Position,Y_Position,Rewards,Cumulative_Rewards,Motor1_Action,Motor2_Action,Motor3_Action,Motor4_Action,Motor5_Action,Motor6_Action,X_State,Y_State,Z_State,Y_Heading,Motor1_Pos,Motor2_Pos,Motor3_Pos,Motor4_Pos,Motor5_Pos,Motor6_Pos,Plate1,Plate2,Plate3,Plate4,Plate5,Plate6,Plate7
0,26,-2.3080713748931885,-0.06437332183122635,1.0734993540981121,27.995260673725127,0.6146039255721358,-0.7545536415781926,-0.1448270318706808,0.38259672148160817,0.2225701431563636,0.23565825614680835,-234.31298732757568,10.298478603363037,-9.955042600631714,-0.44517874958717374,-0.5808966861598441,0.53411306042885,-0.22124756335282647,-0.2729044834307992,0.22027290448343084,0.3206627680311891,1.8,0.6,2.7,1.8,0.6,2.7,1.8
0,27,-2.3080713748931885,-0.06437332183122635,1.0734993540981121,29.068760027823238,0.7571375642586078,-0.2876975912640085,-0.7969042876091594,-0.37606110551980154,0.9131239020840012,0.5655808583945436,-230.80713748931885,12.858441472053528,-6.437332183122635,-0.5307998152818177,0.3742690058479532,-0.45906432748538006,-0.09259259259259256,0.22027290448343084,0.12670565302144254,0.1393762183235867,1.8,0.6,2.7,1.8,0.6,2.7,1.8
0,34,-2.397412061691284,-0.16579297184944153,1.0468988160815615,36.33844225257751,0.6207013275221454,0.2471881043546309,-0.03920204228111723,0.024605760015321998,-0.5780825302472106,0.6364927838848644,-251.75049304962158,10.460609942674637,-21.021845936775208,-0.8288827196471504,-0.14035087719298245,-0.5721247563352827,0.45321637426900585,-0.1842105263157895,-0.11890838206627685,-0.4327485380116959,1.8,0.6,2.7,1.8,0.6,2.7,1.8
0,35,-2.397412061691284,-0.16579297184944153,1.0468988160815615,37.385341068659066,0.6878444221851083,-0.03177828630541879,0.8592199216943643,0.25096898554313873,-0.733993379675874,-0.4932106570555608,-239.74120616912842,10.32375618815422,-16.579297184944153,-0.1763653530775276,0.3742690058479532,0.14327485380116967,-0.040935672514619936,0.0029239766081872176,-0.3586744639376218,0.3801169590643274,1.8,0.6,2.7,1.8,0.6,2.7,1.8
0,65,-2.3715221881866455,-0.1782858669757843,1.0545387747554993,68.54780914209545,0.33318075238239153,0.7770319884945196,-0.4831519091541825,-0.8173585160206105,0.1455072939599773,0.13693662713861343,-240.12458324432373,10.322324186563492,-21.423718333244324,-0.6555099132884673,-0.2007797270955166,-0.22514619883040932,0.560428849902534,-0.6052631578947368,0.13157894736842102,0.2709551656920077,1.8,0.6,2.7,1.8,0.6,2.7,1.8
0,66,-2.3715221881866455,-0.1782858669757843,1.0545387747554993,69.60234791685095,0.9964116929745914,-0.273414400320529,0.5177571305614612,-0.25512812691834963,-0.8437445488359785,0.9204130243983479,-237.15221881866455,10.228601843118668,-17.82858669757843,-0.1521399748508703,0.2007797270955165,0.4785575048732944,-0.27680311890838205,-0.49317738791423005,0.09844054580896677,0.08966861598440556,1.8,0.6,2.7,1.8,0.6,2.7,1.8
0,107,-2.3682377338409424,-0.11090825498104095,1.0555119758693388,112.05741993402842,0.4929006840809007,-0.75208361835827,0.90622755452942,0.5882976786018348,0.3635805349135772,-0.8171457541979144,-259.8960876464844,10.713382810354233,-30.009770393371582,-0.8942473493646089,0.3265107212475633,-0.6169590643274854,0.39181286549707606,0.27972709551656916,0.12378167641325533,0.1608187134502923,1.8,0.6,2.7,1.8,0.6,2.7,1.8
0,108,-2.3682377338409424,-0.11090825498104095,1.0555119758693388,113.11293190989775,-0.7669245529255115,-0.36585559700766757,0.772346235889843,-0.8724200303959042,-0.9028088157814882,-0.7902909453234164,-236.82377338409424,10.092559456825256,-11.090825498104095,-0.07594897669724958,0.30116959064327475,-0.47465886939571145,0.5506822612085771,0.364522417153996,0.2192982456140351,-0.49902534113060426,1.8,0.6,2.7,1.8,0.6,2.7,1.8
0,121,-2.367293357849121,0.017143044620752335,1.0557919656570869,126.50180706346808,-0.7115345897744376,0.8658374810672163,-0.9191041819979622,-0.6169581627266609,0.6740592369700236,-0.7509081987549506,-236.7295265197754,10.165102779865265,1.7156805843114853,0.31637154270742945,0.0185185185185186,0.3771929824561404,0.5116959064327486,-0.15009746588693962,0.2777777777777777,0.29532163742690054,1.8,0.6,2.7,1.8,0.6,2.7,1.8
0,122,-2.367293357849121,0.017143044620752335,1.0557919656570869,127.55759902912517,0.5334457562620036,-0.9566455337458759,-0.793997175107843,0.9585130311534593,0.15497134467025475,-0.4037740810763233,-236.7293357849121,10.161852836608887,1.7143044620752335,0.315306259138157,-0.4307992202729045,0.537037037037037,-0.4619883040935673,-0.3499025341130604,0.4142300194931774,-0.45808966861598444,1.8,0.6,2.7,1.8,0.6,2.7,1.8